"ID2","LONDD","LATDD","ELEVATION","Tann"
866,-149.617,67.983,856,-126
867,-149.617,67.983,856,-126
868,-149.617,67.983,856,-126
869,-149.75,68,850,-108
870,-149.75,68,850,-108
871,-149.75,68,850,-108
872,-149.733,68.017,1100,-102
873,-149.733,68.017,1100,-102
874,-149.733,68.017,1100,-102
875,-149.583,68.083,1133,-113
876,-149.583,68.083,1133,-113
877,-149.55,68.1,1466,-116
878,-149.55,68.1,1466,-116
879,-149.333,68.35,1000,-119
880,-149.333,68.367,916,-112
881,-149.333,68.383,933,-112
882,-149.333,68.383,933,-112
883,-149.333,68.383,933,-112
884,-149.383,68.417,900,-112
885,-149.383,68.417,900,-112
886,-149.333,68.433,933,-123
887,-149.467,68.45,1000,-115
888,-149.467,68.45,1000,-115
889,-149.517,68.475,1000,-115
890,-149.517,68.475,1000,-115
891,-149.533,68.558,933,-116
892,-149.533,68.558,933,-116
