ID2,ID1,Flag,Sites corrected,ENUM,SITE,DBCODE,SITECODE,SITENAME,LONDD,LATDD,ELEVATION,POLLSUM,ABIES,ACNEGUNA,ACPENSYL,ACRUBRUM,ACSACNUM,ACSACRUM,ACERX,ALCRISPA,ALRUBRA,ALRUGOSA,ALNUSX,AMBROSIA,AMORPHA,ANACARDI,APIACEAE,AQUIFOLI,ARCEUTHOBI,ARECACEAE,ARMERIA,ARTEMISIA,ASTERX,ASTERCICHO,BETULA,BORAGINACEAE,BOTRYCHIUM,BRASSICACEAE,CACTACEAE,CAMPANULACEA,CAPRIFOLIA,CARYA,CARYOPHYLL,CASTANEA,CEANOTHUS,CELTIS,CEPHALANTH,CERCOCAR,CHENOAMX,CHRYSOLEP,CORNUS,CORYLUS,CUPRESSA,CYPERACE,DODECATH,DRYAS,ELAEAGNX,EPHEDRA,EQUISETU,ERILEDCH,ERIVACCI,ERICACEX,ERICALES,ERIOGONUM,EUPHORB,FABACEAE,FAGUS,FRAXNIGR,FRAXPNAM,FRAXINUX,IVA,JUGCINER,JUGNIGRA,JUGLANSX,KOENISLD,LAMIACEAE,LARIXPSEU,LARREA,LILIACEAE,LIQUIDAM,LIRIODEN,LYCOANNO,LYCOCLAV,LYCOCOMP,LYCOSELA,LYCOPODX,MAGNOLIACE,MALVACEAE,MORACEAX,MYRICACX,NYSSA,ONAGRACEAE,OSMUNDACEA,OSTRYCAR,OXYRIA,PAPAVERX,PEDICULARI,PICGLAUC,PICMARIA,PICEAX,PINDIPLO,PINHAPLO,PINUSX,PLANTAGINX,PLATANUS,POACEAE,POLEMONI,POLYGONAX,POLYGBIS,POLYGONMX,POLYGVIV,POLYPOD,POPULUS,POTENTILLA,PROSOPIS,PTERIDIUM,QUERCUS,RANUNCUL,RHAMNACEAE,ROSACEAX,RUBIACEAE,RUBUS,RUMEX,RUMEOXYR,SALIX,SANGUI,SARCOBATUS,SXFRACER,SXFRAHIE,SXFRAOPP,SXFRATRI,SXFRAGAX,SCROPHUL,SELAGINE,SHEPHERDIA,SPHAGNUM,TAXODIUM,TAXUS,THALICTRUM,TILIA,TSUGHETE,TSUGMERT,TSUGAX,ULMUS,URTICACX,XANTHIUM,KGDISCR,DepEnv,DescrEnv,DataForm,COLLECTOR,YrOfSamp,DepthAtLoc,princInvest,YrOfPubl,AuthYr,Citation,Notes
,1436,1,,2100,1815,GPD1436,G1648,"Site 13 [Ritchie, JC 1974]",-129.7,68.95,152,100,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LACU,LACU,lacustrine,RP,"Ritchie,James C.",,,"Ritchie,James C.",1974,"Ritchie, J.C. 1974. ","Ritchie, J.C. 1974. Modern pollen assemblages near the arctic tree line, Mackenzie Delta region, Northwest Territories. Canadian Journal of Botany 52:381-396.",
,1445,1,,2109,1824,GPD1445,G1657,"Site 56 [Ritchie, JC 1974]",-130.9,68.53,61,110,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,11,0,0,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LACU,LACU,lacustrine,RP,"Ritchie,James C.",,,"Ritchie,James C.",1974,"Ritchie, J.C. 1974. ","Ritchie, J.C. 1974. Modern pollen assemblages near the arctic tree line, Mackenzie Delta region, Northwest Territories. Canadian Journal of Botany 52:381-396.",
,1453,1,103,2118,1833,GPD1453,G1666,Upper Satsop Lakes 2,-123.4189,47.381356,671,999,202,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1454,1,104,2119,1834,GPD1454,G1667,Wynoochee Valley,-123.5135,47.372881,244,990,61,0,0,0,0,0,10,0,0,0,152,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1455,1,105,2120,1835,GPD1455,G1668,East Fork Humptulips River,-123.6757,47.305085,183,1022,42,0,0,0,0,0,10,0,0,0,271,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1456,1,106,2121,1836,GPD1456,G1669,West Fork Humptulips River,-123.8243,47.245763,122,1000,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1458,1,108,2123,1838,GPD1458,G1671,Baker Prairie,-124.027,47.254237,91,960,40,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1459,1,109,2124,1839,GPD1459,G1672,Upper Moclips River 1,-124,47.271186,91,1040,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,10,0,0,250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1460,1,110,2125,1840,GPD1460,G1673,Upper Moclips River 2,-123.9324,47.305085,122,1000,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1461,1,111,2126,1841,GPD1461,G1674,Upper Moclips River 3,-123.8243,47.355932,610,999,116,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,42,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1462,1,112,2127,1842,GPD1462,G1675,Humptulips 1,-123.8243,47.423729,76,1001,51,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,61,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1463,1,113,2128,1843,GPD1463,G1676,Humptulips 2,-123.8514,47.449153,76,1000,10,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1464,1,114,2129,1844,GPD1464,G1677,Humptulips 3,-123.6486,47.516949,152,998,30,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1465,1,115,2130,1845,GPD1465,G1678,Quinault Ridge,-124.1892,47.516949,15,1000,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1466,1,116,2131,1846,GPD1466,G1679,Willaby Creek,-124.1757,47.533898,15,1020,10,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,150,0,0,40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1467,1,117,2132,1847,GPD1467,G1680,July Creek,-124.2027,47.542373,15,1001,44,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1468,1,118,2133,1848,GPD1468,G1681,Irely Lake,-124,47.584746,91,1010,10,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1469,1,119,2134,1849,GPD1469,G1682,Kalaloch 1,-124.3649,47.627119,46,980,20,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,30,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1470,1,120,2135,1850,GPD1470,G1683,Kalaloch 2,-124.3514,47.661017,61,950,10,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1471,1,121,2136,1851,GPD1471,G1684,Kalaloch 3,-124.1351,47.677966,503,1002,61,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,49,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1472,1,122,2137,1852,GPD1472,G1685,Queets River,-124.1081,47.694915,122,999,22,0,0,0,0,0,22,0,0,0,175,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,44,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1473,1,123,2138,1853,GPD1473,G1686,Steamboat Creek,-124.1216,47.720339,122,974,20,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1474,1,124,2139,1854,GPD1474,G1687,Cedar Creek,-124.0811,47.737288,122,955,11,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1475,1,125,2140,1855,GPD1475,G1688,Mount Octopus 1,-124.0541,47.720339,122,980,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1476,1,126,2141,1856,GPD1476,G1689,Mount Octopus 2,-124,47.728814,122,980,20,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,110,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1477,1,127,2142,1857,GPD1477,G1690,Hoh River 2,-123.8378,47.771186,168,1000,10,0,0,0,0,0,10,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.",TM changed location by digitizing site map from original reference.
,1479,1,360,2144,1859,GPD1479,G1692,Hoh River 3,-124.53,47.84,15,970,20,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,TMOS,TMOS,moss polster,PM,"Heusser,Calvin J.",,,"Heusser,Calvin J.",1969,"Heusser, C.J. 1969.","Heusser, C.J. 1969. Modern pollen spectra from the Olympic Peninsula, Washington. Bulletin of the Torrey Botanical Club 96:407-417.","TM changed to nearest non water point, checked against published map and topographic map"
